weight,relation,attr_dict
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_ea144c9098b6963f93920d762495905b942d84ab546d62c59ed214e31dbb7f76', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_ea144c9098b6963f93920d762495905b942d84ab546d62c59ed214e31dbb7f76', 'target': 'Domain_ddcfe0954db7dc87256b23b78b882819d6db913d7b6574c52d2d897b134bae41'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_f63d3155834e24b2f119d9bdfa9c850c57ec0a3a4df097b6ff6aa2c687f27f92', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_f63d3155834e24b2f119d9bdfa9c850c57ec0a3a4df097b6ff6aa2c687f27f92', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_542a179d1640c1fec81b542aea036718307f00be16e9adcdbe7e071134060825', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_df0884d9266c0050f28b623f5b85b56616e564d924884a46ee9c86d1ce13a732', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_8733dacf0bbdc047ea427b2b9a4863e18d5aec0ed9532236a84a39ec68632f00', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_7067b693bd5cda15e86b1f12ba8396ca809941cbf4aedb4fa58a3f524d7d4323', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_7067b693bd5cda15e86b1f12ba8396ca809941cbf4aedb4fa58a3f524d7d4323', 'target': 'Domain_6ceb5199f7c4981d90d9b072bc3409a97baed3a65a4cce86a5e1434b1c2f98b9'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_aa40aa00b8228bb598141986a28b924887b4fc56a734f81c1d884501fe5f20f6', 'target': 'Domain_42a3dad0372cea5293e6c9b6e29d05d87b2a5369b9f9e50beb9e1dc88e6dc0dd'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_1011e09bd20ae1eed2abe6a7a4e62d4de75a389a3ef54c8fa3faf7aa656596c6', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_28db3f5893e0ff5d6ba276aac728b1391916bed1cf68827e5ae449f5c6cca3a3', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_bed449f9307a43e83f5bcd223bbf702d83f218c4a62b9095ef9f86e138925349', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_bed449f9307a43e83f5bcd223bbf702d83f218c4a62b9095ef9f86e138925349', 'target': 'Domain_6fa2718c67e955b8e6b24b8c4ff41d44e7691708318b70a84d1d9e5d392ef1a7'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_b002ae0a09d337a90fc5ada21dd00efbcdc9db4c0dd97ae11316672f539b0573', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_1dd80d94da29c045ff04e5a14ebb46fbe0270b5a2c69f0ee329b6270d07620b7', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_1dd80d94da29c045ff04e5a14ebb46fbe0270b5a2c69f0ee329b6270d07620b7', 'target': 'Domain_9589223217ee142d135024521c33e2ba40d8c4facb7a88217ab0a94d68a5b641'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_6dbb881a855f733b3b40b0fdf1d4c49a29c55240efffe23dfb5e6d35269e497c', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_6dbb881a855f733b3b40b0fdf1d4c49a29c55240efffe23dfb5e6d35269e497c', 'target': 'Domain_836688b632e1fd74802734125a1efd2bd1c6b505a864be9d0bf7affdccaf5ee8'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_c4a0d2090b5086c5272a1cc3dbba3622c15fdc9783dcf8a83db045c225e8b6a9', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_eca136cb651ee1dd39bc3c00bbb2c97549bfc11f04ab50a652657b6eddf4e65b', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_eca136cb651ee1dd39bc3c00bbb2c97549bfc11f04ab50a652657b6eddf4e65b', 'target': 'Domain_73298c99fa283f494bb408c7c77da6bad4817afa1e32aac8c7baa6d13babf68b'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_fac3217acd7c0ad31f2bc357c37b310a9b532c0128a4af6df352c2e86d64c2b0', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_fac3217acd7c0ad31f2bc357c37b310a9b532c0128a4af6df352c2e86d64c2b0', 'target': 'Domain_394aa9b4ff6ce1de60a3206ba559a81e2ff38276870a9f7abe6dfdc21993ada0'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_df110a03ba95f988385ccc27e60d390414b4ab399a505a4af99685775f406a60', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_43bd94895ae762966e67baf346b7e6046b89d8d78edd80834ff6ec36555882c4', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_43bd94895ae762966e67baf346b7e6046b89d8d78edd80834ff6ec36555882c4', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_477e0b596e44eb64d58fd9aa46301e6b02f2d715b0e514e32d59012db073542b', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_477e0b596e44eb64d58fd9aa46301e6b02f2d715b0e514e32d59012db073542b', 'target': 'Domain_3f4755c2cd12e506084442a2624eb5e8218fabe394d33aa9e281a86a6784e0e3'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_eee2aa1dd067dbb250135778b348873e9edfee8f28dad3398a46cad7a9523e23', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_5ae7eefe1a908b829b5dd959f0dbc0e942f7321adb0a8b95d498945eeb3b4aef', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_bfa78a75a04b12be1de3c6a2d0b0e5b4934012840b0c4342d323fb2013edcdf5', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_7068cdb622677081bd866918fba932cf2b0a00e963c2cb722eec4899705773eb', 'target': 'Domain_a2d45635cb80ea880d926b6adecd09426a8aa36c0464826079efa9d33c14008a'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_168ab3216401c681f78570bb613bd8fe400b445431ad9bb70bec3138de2007e2', 'target': 'Domain_426b84c6582962ff6282c3c8cadfc0b9f9d19f8fdb945ef7997bc33eabfb7d62'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_13d11c3933777fa24f1c38764aa5fe35880d005eb8483f34b17e5e088d55546d', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_b5288139beb0756328c8ff4dda2212b4c832046e73dfb5afe48d281460ca183f', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_36b100baec4aaf60d62da4473a6b746baffd16bdad9028e381a03c2c9e8357bb', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_36b100baec4aaf60d62da4473a6b746baffd16bdad9028e381a03c2c9e8357bb', 'target': 'Domain_edbcb63bbe0d97e1fef501495b346284be245c02b1c0df22da72dea648f13ffc'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_36b100baec4aaf60d62da4473a6b746baffd16bdad9028e381a03c2c9e8357bb', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_cb794b855980a1293f85b454e3f79379985c215e9cd06bbedbb186a44e48e0cf', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_cb794b855980a1293f85b454e3f79379985c215e9cd06bbedbb186a44e48e0cf', 'target': 'Domain_1750801125df0d4e2401608e725feccc5aa068efe75fb7cfd272965f54e60be9'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_cccad72015d6e4ff3fe6baf444a662bef66d18abd61f19f013f064330ae8e4a3', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_9ab9309f1c0d6db4d106c62b18220549bfff0357940b5420c30d33e41d5617bd', 'target': 'Domain_2c64f3124778c0f8cc6b388b1e7b74808dc8fd82bf286ab9e33077a34858eb19'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_68b211bc47be834114fd5f9946f5c6061375c37882095917bc2db586f89f4b67', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_68b211bc47be834114fd5f9946f5c6061375c37882095917bc2db586f89f4b67', 'target': 'Domain_b1ad6a7f36ef3f26e743502d3d9ba4e08e30af5d87baa1452ef523e1ce7496b4'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_c08cd6ae78eb8cc9834fe6a5e04a407f99b4348a3893d2412f665b419bd26ce8', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_c08cd6ae78eb8cc9834fe6a5e04a407f99b4348a3893d2412f665b419bd26ce8', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_18cfa9ac3ccfe9b7cc1299ec20a13033fa2f8475ec4865a5595eb903f3568241', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_18cfa9ac3ccfe9b7cc1299ec20a13033fa2f8475ec4865a5595eb903f3568241', 'target': 'Domain_84b5637edb9a30e537a20993965b61fe72cd9f0bf1e92374ae081d94a8f0d79a'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_928cb9f6f60a6e04376def6333e5bad7b1e4b744ec0f77c51bfbc1845e75f07e', 'target': 'Domain_cdc60ecb4349720435a4667fcb8a1b54200581b511606e5dfcb95fe8086714ef'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_1dc1833f606d374ee8eb154f48146821f7d66117fd706f4480f7723704e1e2ef', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_1dc1833f606d374ee8eb154f48146821f7d66117fd706f4480f7723704e1e2ef', 'target': 'Domain_abeeafce1fc85271217cd84cb8c951bad2e9527bd59c468c59dc0a3aedaa760f'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_1dc1833f606d374ee8eb154f48146821f7d66117fd706f4480f7723704e1e2ef', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_0ac0f8073cadc17b046f078ce688828a52d96b672d4f5cb77ed9e4c06651ff81', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_0ac0f8073cadc17b046f078ce688828a52d96b672d4f5cb77ed9e4c06651ff81', 'target': 'Domain_959052ce5301223cd1e44354d468935972e8a6417eeb06c050d67849eeeb992f'}"
4,r_dns_a,"{'relation': 'r_dns_a', 'source': 'Domain_d6bedf2fb3c592a26b801bf378e52adcefd59a995e00b9e288414fa74ba894b2', 'target': 'IP_be80f8d9f371531e2c6985006ff21d2bd9b60abe5472669788bca40431aaefc0'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_a770d63d8cf78b1cec326241ae30a39261c78bc3bd8003495e0f9583153517cd', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_ba6f32e458f0e66fd84794a1602d9955962718bfad9cd086277ad1827b9b9cb1', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_ba6f32e458f0e66fd84794a1602d9955962718bfad9cd086277ad1827b9b9cb1', 'target': 'Domain_b1d7d045264ad77437f0d23601959a810f9bbff991d39539a1d7ba2a63c17b8d'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_42c0a985af7a7394b11c1e6b14e4d51899eb6a34a3aaf4873b451535aa59dab9', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_42c0a985af7a7394b11c1e6b14e4d51899eb6a34a3aaf4873b451535aa59dab9', 'target': 'Domain_d4f1ef229fdcf0b8427eb9f27e7f83b61ecefbb7820f8ed761b98c6d0d1f68df'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_05bad6af064ea616cf09d5ae4b5392e8ef5cd1acb4495c223c7ccd4795d88c7d', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_05bad6af064ea616cf09d5ae4b5392e8ef5cd1acb4495c223c7ccd4795d88c7d', 'target': 'Domain_db2ffaa86efc9a076aa648e33d3d8d413b863fd4441d0458e9ddccbcbc5953c3'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_c4ac96ed1474445e9c9f5629aba89f354ebeb850e57d6f0552b0b0cd7d8d13ae', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_c4ac96ed1474445e9c9f5629aba89f354ebeb850e57d6f0552b0b0cd7d8d13ae', 'target': 'Domain_5509a486d43446a3434f0d72d3305fade6bc7bbdec705b1a400a778786120c29'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_91f7e0947d215b5aa9e5e20466ca5d20fe98053bd1d594c16b46ca022dd82e89', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_91f7e0947d215b5aa9e5e20466ca5d20fe98053bd1d594c16b46ca022dd82e89', 'target': 'Domain_802a6d7e98548023860bf40b50295d48781496451daf11fb516559b18eef9742'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_91f7e0947d215b5aa9e5e20466ca5d20fe98053bd1d594c16b46ca022dd82e89', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_0db3624a937e21e3570bb0ef20f7d73f2f45494b67226dfdd5472d27698ebd6b', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_71fbe5675265164d0fa32995972c42c49c23f360d90749f0211eb4e1cac436bd', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_71fbe5675265164d0fa32995972c42c49c23f360d90749f0211eb4e1cac436bd', 'target': 'Domain_24e24f9575da6eb1c8062c5d79a4b1494f8325b69c818d3a45d4f9293aa09ef7'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_b77cb6eeac71ba271115837e191db1910e363f7388768a4e3869438a83b3b089', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_b77cb6eeac71ba271115837e191db1910e363f7388768a4e3869438a83b3b089', 'target': 'Domain_7c1a2394c8095cf45e547e2f46626e3056d519a31e4ef6c656994f039fc0534a'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_d4f70dcb0575a56a099e7f641374061b5e75df7c2e5f5ed697f9f4484f1b1533', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_0898e86c85e0f1901be73308e29de242751d6384628b1dd0384fff262de7af49', 'target': 'Domain_f4068b776da2fcede99d7a88a180963f49df77f74edaf13a2ed3c3bd60baf240'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_43844afade0bd2f562dd30191a25fe39ef036914304d49a08fc195a5b74e455b', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_43844afade0bd2f562dd30191a25fe39ef036914304d49a08fc195a5b74e455b', 'target': 'Domain_76516da24a4ce82344916cea428e9fd2031003b7646ee2ad9370d0df77a3f414'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_baf28521ff9f327f38317cc24a6c9bd4cd0ba779f952f2f4d37f89f21268c172', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_baf28521ff9f327f38317cc24a6c9bd4cd0ba779f952f2f4d37f89f21268c172', 'target': 'Domain_d7f5884ee2b75802534f687e0689db04df0914397bd52263dfe75d10b8dbb759'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_e912a74539edcb99d676ebbe9dd7b8e968644cfc7ebd224427d1107cb8e98cae', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_e912a74539edcb99d676ebbe9dd7b8e968644cfc7ebd224427d1107cb8e98cae', 'target': 'Domain_db539388ebf79d8196d2156501df13d74302088b1ffb1d90505fb9119e7d702a'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_c32bb05f70913e23217d89eb65aff9288be9d9060eae990e4fa18c89c1eefe13', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_c32bb05f70913e23217d89eb65aff9288be9d9060eae990e4fa18c89c1eefe13', 'target': 'Domain_1d4b5bce32b7cb9ba324b6b464b422ce937a88d7198e5605f53154fe40d476fd'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_14ba43f8045ac6ae135a6d596647588d72e6f36dd948c5cd961010459eef09f8', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_1750801125df0d4e2401608e725feccc5aa068efe75fb7cfd272965f54e60be9', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_1750801125df0d4e2401608e725feccc5aa068efe75fb7cfd272965f54e60be9', 'target': 'Domain_cb794b855980a1293f85b454e3f79379985c215e9cd06bbedbb186a44e48e0cf'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_737d66f9f332c2df62d1e43dc4dc8eabba4d76f4b982d94677e1b9553842c21d', 'target': 'Domain_34ca6a4a7c099f5727c64c60df902fa58d144c5d727c0ff96e44669cb8c8d5e2'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_820b2753e4467a58848fd103e9cf0fcaddba4630edf225efc6e0faf4e24e5a5d', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_820b2753e4467a58848fd103e9cf0fcaddba4630edf225efc6e0faf4e24e5a5d', 'target': 'Domain_2530ac505d2e96e1d3070566bd69cb0ed0e1d3dcba54090bf67639bd4146d4b6'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_7c1a2394c8095cf45e547e2f46626e3056d519a31e4ef6c656994f039fc0534a', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_7c1a2394c8095cf45e547e2f46626e3056d519a31e4ef6c656994f039fc0534a', 'target': 'Domain_b77cb6eeac71ba271115837e191db1910e363f7388768a4e3869438a83b3b089'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_f6e6982ce45840eaa3a63c38e5abfe08a5f46ca1ab24dcac84ed56d6600f0648', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_f6e6982ce45840eaa3a63c38e5abfe08a5f46ca1ab24dcac84ed56d6600f0648', 'target': 'Domain_a7ac67c4bd9f6625ee424d1079994acbce385fbc180177794ce2165a5386fd39'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_e93d1557c8be6836546fb100c110dc5f9cc9d5b8ced6e8a5abaa64180bc80fb2', 'target': 'Domain_473503f70cb3f7eb0146b0e85724594a7c17e69203596f7149fcac8f09b9de78'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_37712df0a88545f558f77e066d36ef3694838f638c9f2eaed457800c7be6a6c2', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_426b84c6582962ff6282c3c8cadfc0b9f9d19f8fdb945ef7997bc33eabfb7d62', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_426b84c6582962ff6282c3c8cadfc0b9f9d19f8fdb945ef7997bc33eabfb7d62', 'target': 'Domain_168ab3216401c681f78570bb613bd8fe400b445431ad9bb70bec3138de2007e2'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2d4c436ac1ed5411ca477ce965c1df762051314f3c216dfba618d5db4b679fa7', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_2d4c436ac1ed5411ca477ce965c1df762051314f3c216dfba618d5db4b679fa7', 'target': 'Domain_cc1dc0bd118c6a95792cf4d0759a3c609ce7ca86ab3083c60b1824d962b26ae0'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_e3650d2c878d75560288bbc08ebdaab0aa3b1b47aa1e6bf7139918f32aecb01e', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_4c6e3825fadc8e47d12e2892d164da4a412cb0638867493c55c37ad6f5403286', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_4c6e3825fadc8e47d12e2892d164da4a412cb0638867493c55c37ad6f5403286', 'target': 'Domain_ad146d4cb8e5863968a9a45ea98ffeeb51fc839dd2c9fa7bc703a5ded99015d6'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_4c6e3825fadc8e47d12e2892d164da4a412cb0638867493c55c37ad6f5403286', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_3f4755c2cd12e506084442a2624eb5e8218fabe394d33aa9e281a86a6784e0e3', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_9767f7064e3a897b1e224b05728ae03bc94b9ccfc6b58c413603171dc946196b', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_9767f7064e3a897b1e224b05728ae03bc94b9ccfc6b58c413603171dc946196b', 'target': 'Domain_bf74a48280acd2c1daaa49c95c7e4903a0f5f966692684038f561abc24c40a15'}"
